name of file ,feature 1 , feature 2 , feature 3 , feature 4, feature 5, feature 6, result
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted222.txt,22713,3259,857,9888,420,458,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted78.txt,30675,4321,1142,13451,574,628,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted71.txt,18217,2879,702,7902,312,348,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted155.txt,27550,4134,848,12199,551,608,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted60.txt,13899,1935,494,6203,286,308,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted205.txt,14219,1922,512,6306,296,324,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted225.txt,30891,4276,1105,13748,637,696,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted224.txt,19078,2945,584,8448,394,440,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted50.txt,23909,3525,799,10545,487,542,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted206.txt,33626,4988,1258,14692,569,632,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted235.txt,25815,3849,815,11406,522,582,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted18.txt,21945,3340,830,9447,353,392,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted173.txt,32714,4613,1103,14701,689,744,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted236.txt,21989,3026,796,9723,458,504,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted290.txt,27082,3994,1022,11745,471,520,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted167.txt,29715,4221,1043,13193,586,642,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted251.txt,18648,2832,575,8292,399,442,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted223.txt,34249,4902,1218,15245,670,736,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted59.txt,34951,5146,1298,15333,615,680,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted298.txt,33739,5006,1262,14746,569,632,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted299.txt,33825,4878,1096,15126,716,776,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted142.txt,39042,5677,1465,17016,709,784,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted214.txt,19204,3004,743,8319,320,358,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted80.txt,34257,5029,1101,15203,695,764,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted241.txt,35155,5111,1265,15627,666,730,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted141.txt,32045,4782,1043,14215,660,730,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted72.txt,21715,3006,741,9791,421,448,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted289.txt,25048,3513,888,11153,499,544,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted175.txt,39363,5729,1473,17165,717,792,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted169.txt,25680,3568,891,11546,524,564,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted8.txt,19265,2655,738,8588,407,444,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted285.txt,32742,4837,1067,14486,664,738,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted162.txt,34201,4880,1123,15330,727,788,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted42.txt,18709,2728,711,8049,328,358,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted266.txt,23171,3176,852,10149,432,476,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted295.txt,23571,3251,806,10594,481,516,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted198.txt,33429,4930,1204,14788,621,686,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted28.txt,25235,3752,824,11122,510,566,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted287.txt,38710,5617,1407,17177,712,778,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted268.txt,17307,2468,609,7757,357,384,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted150.txt,31652,4484,1130,14169,641,698,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted184.txt,12737,1852,413,5745,275,302,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted183.txt,25450,3568,901,11404,505,550,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted212.txt,22625,3364,735,9972,456,508,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted255.txt,28254,3915,1012,12704,566,608,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted122.txt,29968,4446,991,13265,612,684,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted69.txt,16471,2357,574,7361,353,394,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted43.txt,24752,3550,880,11021,469,516,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted283.txt,20028,2782,697,9011,397,432,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted189.txt,26785,4003,861,11831,541,604,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted163.txt,19099,2787,659,8435,372,414,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted31.txt,16480,2555,477,7288,343,386,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted250.txt,24335,3347,838,10951,473,510,0
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-125-83%.txt,6258,1055,353,2668,90,556,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-103-92%.txt,2633,455,218,1058,34,478,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-129-31%.txt,14184,2209,573,6144,221,358,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-134-94%.txt,908,218,121,364,19,420,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-115-42%.txt,8657,1230,331,3831,166,316,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-133-61%.txt,12218,1846,541,5424,259,736,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-145-45%.txt,11922,1696,507,5090,218,438,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-106-35%.txt,22425,3130,882,9874,458,776,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-140-63%.txt,7220,1140,297,3238,150,440,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-118-66%.txt,10989,1726,461,4900,238,770,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-122-97%.txt,1050,278,155,409,20,596,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-102-80%.txt,3121,571,187,1370,77,436,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-111-45%.txt,15100,2209,586,6771,319,630,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-123-34%.txt,16680,2347,650,7483,344,574,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-146-36%.txt,14337,2020,531,6401,289,488,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-136-60%.txt,8714,1290,348,3878,188,508,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-127-91%.txt,1833,357,168,771,39,508,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-138-98%.txt,636,187,126,234,8,458,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-124-84%.txt,2998,574,190,1282,71,538,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-148-31%.txt,12580,1918,433,5661,261,418,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-108-98%.txt,813,221,160,295,12,582,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-110-75%.txt,9795,1628,486,4194,150,686,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-144-90%.txt,2461,471,179,1062,47,554,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-130-60%.txt,9891,1410,412,4450,180,486,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-139-52%.txt,17885,2749,745,7870,314,736,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-109-88%.txt,4908,773,320,2133,81,770,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-121-71%.txt,5759,804,254,2561,129,454,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-114-57%.txt,6310,900,231,2790,115,298,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-104-85%.txt,4021,645,252,1769,74,534,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-120-49%.txt,18189,2754,760,7809,286,632,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-141-98%.txt,711,243,182,238,11,696,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-150-47%.txt,18585,2710,767,8008,334,692,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-137-44%.txt,20438,3177,700,8915,397,796,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-107-89%.txt,2882,617,220,1179,56,590,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-117-36%.txt,17208,2407,617,7741,340,576,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-142-82%.txt,8264,1277,468,3472,128,774,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-128-84%.txt,3567,617,217,1564,74,482,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-126-31%.txt,17479,2493,665,7805,366,570,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-131-63%.txt,5192,788,240,2310,117,334,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-119-93%.txt,1242,269,96,521,20,324,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-147-90%.txt,3366,691,254,1374,61,654,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-143-50%.txt,16144,2424,638,7200,327,710,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-132-99%.txt,256,100,85,73,4,342,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-112-78%.txt,5491,899,305,2364,87,426,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-113-55%.txt,13862,2186,515,6151,304,748,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-116-38%.txt,16596,2490,676,7130,283,500,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-105-90%.txt,2955,555,207,1283,60,642,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-135-39%.txt,14995,2409,628,6478,257,480,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-101-37%.txt,18553,2590,690,8341,370,632,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-149-31%.txt,17996,2657,674,7980,367,574,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-38-35%.txt,13099,1987,555,5633,200,334,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-26-86%.txt,2338,392,144,1027,43,346,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-48-67%.txt,10076,1625,416,4469,215,730,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-17-58%.txt,5834,900,220,2633,119,304,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-36-31%.txt,18107,2726,608,7949,350,558,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-13-93%.txt,1352,233,134,581,28,410,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-16-36%.txt,11645,1648,426,5219,240,396,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-12-81%.txt,6425,966,354,2823,112,618,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-19-92%.txt,1895,364,167,820,39,558,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-7-54%.txt,16904,2703,715,7373,291,722,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-2-68%.txt,5393,945,246,2289,90,336,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-3-65%.txt,6857,1014,300,3064,117,366,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-35-30%.txt,25127,3531,965,11007,480,752,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-44-35%.txt,22370,3419,744,9811,441,764,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-34-51%.txt,11865,1765,515,5267,236,526,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-20-63%.txt,8459,1284,367,3769,144,420,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-21-31%.txt,10366,1451,395,4654,222,342,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-37-98%.txt,643,155,94,249,8,318,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-18-57%.txt,14252,2232,522,6174,265,690,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-28-68%.txt,6457,966,265,2856,123,424,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-31-38%.txt,11157,1714,392,5018,237,420,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-9-75%.txt,5529,796,271,2428,108,484,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-30-63%.txt,9856,1402,415,4435,176,516,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-4-73%.txt,8461,1252,439,3752,174,696,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-50-34%.txt,18090,2555,652,8138,352,578,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-43-78%.txt,5811,842,304,2598,125,596,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-49-43%.txt,21262,2921,857,9275,405,784,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-1-100%.txt,112,112,112,0,0,482,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-33-73%.txt,11637,1822,589,4935,181,750,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-6-81%.txt,2774,422,153,1212,58,324,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-15-83%.txt,4839,799,312,2065,114,746,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-46-71%.txt,8687,1363,414,3826,156,598,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-42-91%.txt,2494,422,191,1001,43,538,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-41-75%.txt,8091,1231,369,3568,151,680,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-23-36%.txt,18739,2577,699,8237,378,650,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-22-99%.txt,259,157,143,56,4,596,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-25-76%.txt,5675,1015,283,2409,100,446,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-8-66%.txt,9059,1386,385,4051,197,612,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-5-52%.txt,9603,1355,428,4283,203,466,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-29-74%.txt,6189,982,318,2634,91,392,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-40-31%.txt,18449,2680,661,8281,393,622,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-45-66%.txt,11526,1640,532,5038,247,780,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-32-77%.txt,8640,1418,401,3710,162,772,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-47-81%.txt,4838,708,264,2160,96,524,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-24-46%.txt,17219,2709,599,7602,360,746,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-39-32%.txt,14798,2095,557,6645,289,462,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-11-90%.txt,3402,651,231,1434,51,522,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-27-82%.txt,5423,944,292,2380,109,684,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-10-79%.txt,3493,563,209,1469,81,422,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-14-84%.txt,4606,774,234,1988,83,550,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-139-95%.txt,34249,32697,17564,791,176,1436,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-121-40%.txt,20105,9499,4656,5543,285,636,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-143-31%.txt,31817,13409,6189,9660,485,931,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-136-73%.txt,22279,17341,9010,2578,207,879,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-137-63%.txt,35740,25099,12843,5530,374,1298,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-102-69%.txt,19010,14196,7494,2523,176,737,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-148-64%.txt,18376,12663,6415,3057,185,686,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-142-65%.txt,39669,26477,13780,6671,365,1278,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-125-81%.txt,29431,23400,12497,3073,201,1007,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-147-59%.txt,29901,18569,9348,5912,322,1040,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-103-31%.txt,26079,10111,4650,8136,323,627,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-129-38%.txt,19204,8682,4190,5384,224,495,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-133-59%.txt,34782,23426,12431,5912,357,1171,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-149-86%.txt,26256,22899,12123,1721,191,1068,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-144-44%.txt,24732,12909,6412,6178,329,798,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-124-42%.txt,25639,13591,7014,6220,334,764,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-111-74%.txt,27681,21728,11352,3081,243,1097,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-135-59%.txt,24729,15466,7873,4769,238,764,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-122-71%.txt,26760,20541,10596,3291,244,1020,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-131-82%.txt,13954,12233,6462,875,116,608,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-140-98%.txt,19078,18662,9910,208,94,872,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-134-55%.txt,20778,12870,6482,4087,214,652,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-130-80%.txt,23135,18618,9709,2382,179,875,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-113-65%.txt,32864,23568,12102,4925,344,1235,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-110-69%.txt,33429,23464,12075,5120,302,1160,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-138-49%.txt,22713,13840,7340,4533,268,683,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-117-69%.txt,26660,18848,9731,4089,247,974,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-101-96%.txt,29380,28332,15174,536,159,1239,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-126-37%.txt,25053,11252,5322,7173,382,781,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-116-62%.txt,26121,17737,9451,4185,233,811,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-119-45%.txt,14219,6794,3382,3815,182,470,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-127-97%.txt,22625,22329,11943,146,116,1001,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-112-99%.txt,22169,22059,12105,59,96,848,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-132-51%.txt,16096,9740,4791,3268,198,517,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-145-37%.txt,23202,11363,5790,5920,281,601,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-150-76%.txt,35078,29215,15918,2989,265,1218,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-114-40%.txt,13286,6213,3023,3680,185,418,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-115-56%.txt,14228,8734,4496,2857,156,493,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-118-96%.txt,33726,32795,17461,499,190,1510,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-105-54%.txt,28654,18238,9111,5481,343,989,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-128-77%.txt,22107,19046,10318,1622,165,854,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-108-80%.txt,24593,20838,10924,1967,202,1048,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-107-41%.txt,27614,13772,6609,7242,376,832,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-141-76%.txt,30891,23793,12548,3643,254,1225,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-109-37%.txt,36245,17090,8634,9933,497,1055,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-120-36%.txt,33626,14599,6911,9662,415,860,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-146-100%.txt,21383,21383,11404,0,110,976,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-123-32%.txt,25791,11053,5509,7695,394,758,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-106-41%.txt,38198,20854,10849,8935,487,1095,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-104-100%.txt,23861,23861,12817,0,118,1068,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-97-45%.txt,12815,1740,528,5654,264,520,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-77-70%.txt,7981,1179,365,3427,169,618,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-67-58%.txt,6792,1060,269,3016,141,386,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-95-78%.txt,2811,419,151,1228,60,302,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-63-56%.txt,11480,1791,434,5134,242,608,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-76-30%.txt,21053,3152,760,9311,412,642,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-84-36%.txt,14679,2256,482,6385,277,492,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-57-44%.txt,9965,1520,358,4492,207,404,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-60-68%.txt,6145,936,326,2715,140,472,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-93-89%.txt,2165,374,167,954,48,514,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-72-36%.txt,13115,1967,445,5744,235,414,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-79-80%.txt,2255,398,125,960,51,334,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-54-42%.txt,19658,2870,739,8793,401,742,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-91-49%.txt,7107,1077,268,3197,164,338,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-73-50%.txt,10536,1478,424,4683,206,448,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-88-86%.txt,3845,661,283,1677,87,662,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-94-60%.txt,10484,1620,456,4632,196,550,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-85-88%.txt,4246,752,285,1803,83,792,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-59-69%.txt,7691,1253,306,3428,161,568,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-87-41%.txt,15570,2412,526,6910,329,614,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-58-96%.txt,1254,362,191,462,23,698,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-89-89%.txt,5000,906,351,2102,78,778,1
