name of file ,feature 1 , feature 2 , feature 3 , feature 4, result
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1078-37%.txt,170,44,31,57,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1040-46%.txt,57,22,9,14,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1081-89%.txt,104,62,57,16,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1071-87%.txt,62,39,30,10,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1003-98%.txt,25,25,25,0,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1035-40%.txt,118,28,17,38,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-982-71%.txt,31,12,9,8,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-993-50%.txt,177,60,37,47,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1058-63%.txt,77,23,19,23,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1072-87%.txt,42,23,19,6,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1079-59%.txt,180,52,41,61,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-999-97%.txt,37,29,28,3,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1007-43%.txt,145,47,23,43,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1057-73%.txt,130,52,35,29,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-994-72%.txt,92,36,24,19,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1111-44%.txt,136,32,18,39,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1126-82%.txt,84,43,40,16,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-992-30%.txt,239,57,26,66,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1123-88%.txt,26,16,14,4,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1037-90%.txt,65,44,42,4,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1092-69%.txt,38,14,11,7,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1016-42%.txt,174,48,26,49,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1118-47%.txt,168,46,27,47,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1050-66%.txt,183,65,47,46,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1121-49%.txt,68,18,12,21,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1075-70%.txt,168,64,54,37,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1005-77%.txt,81,32,23,11,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1089-73%.txt,111,45,33,27,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1107-65%.txt,148,52,41,34,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1055-51%.txt,229,60,38,61,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1103-52%.txt,140,40,36,36,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1033-56%.txt,48,14,9,14,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1059-91%.txt,80,51,48,9,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-985-91%.txt,93,58,52,15,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1042-89%.txt,62,39,37,5,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1095-60%.txt,46,14,8,9,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1031-58%.txt,54,15,11,18,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1119-55%.txt,61,18,11,21,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-975-30%.txt,161,39,18,49,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1001-59%.txt,82,26,17,17,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1112-67%.txt,70,23,18,20,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1047-75%.txt,98,40,29,22,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-989-69%.txt,113,40,34,26,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1125-39%.txt,207,62,25,57,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1102-37%.txt,195,51,26,64,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1026-47%.txt,174,51,30,46,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1062-50%.txt,221,61,33,62,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-984-45%.txt,227,66,42,56,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1034-74%.txt,123,57,42,26,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1086-47%.txt,88,27,17,20,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1015-74%.txt,154,60,47,38,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1064-47%.txt,40,15,5,11,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1113-55%.txt,124,43,27,35,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-971-97%.txt,12,12,12,0,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1099-79%.txt,95,43,33,21,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-983-37%.txt,316,72,45,98,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1018-48%.txt,212,57,31,61,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1080-67%.txt,183,68,47,51,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1115-99%.txt,14,14,14,0,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1083-88%.txt,88,52,45,18,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1066-83%.txt,94,45,37,25,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1117-44%.txt,40,13,8,11,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-998-41%.txt,159,39,18,44,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1029-81%.txt,110,50,43,20,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1060-71%.txt,32,11,9,9,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1025-36%.txt,235,63,27,77,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-973-30%.txt,97,18,9,32,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-972-74%.txt,160,63,48,41,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1030-56%.txt,137,44,24,42,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1088-36%.txt,108,23,14,26,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1036-100%.txt,50,50,50,0,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1116-77%.txt,102,41,31,26,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1014-57%.txt,112,40,23,29,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1100-51%.txt,56,14,10,12,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1045-82%.txt,87,40,36,16,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1127-34%.txt,138,32,14,49,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1129-86%.txt,40,21,18,6,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1027-98%.txt,25,25,25,0,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1130-61%.txt,110,47,24,28,1
/root/Desktop/final Project/type of ecrypted/Gronsfeld/Encrypted/Gronsfeld-1070-82%.txt,35,18,16,7,1
