name of file ,feature 1 , feature 2 , feature 3 , feature 4, result
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-120-43%.txt,230,52,25,78,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-78-47%.txt,194,59,31,50,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-42-45%.txt,216,48,28,63,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-63-65%.txt,109,38,23,27,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-28-71%.txt,119,52,40,24,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-150-67%.txt,35,12,10,11,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-126-37%.txt,193,39,29,52,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-37-95%.txt,25,18,15,4,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-152-100%.txt,19,19,19,0,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-170-81%.txt,62,30,21,11,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-129-37%.txt,233,53,26,86,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-57-76%.txt,27,11,8,6,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-88-65%.txt,185,59,41,59,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-135-71%.txt,134,51,34,44,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-27-87%.txt,56,34,33,5,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-166-46%.txt,351,104,50,97,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-80-60%.txt,240,79,43,53,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-56-89%.txt,112,63,55,25,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-52-77%.txt,63,29,24,14,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-45-60%.txt,201,58,44,52,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-72-62%.txt,80,28,19,22,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-181-30%.txt,70,18,8,23,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-188-70%.txt,148,58,40,34,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-90-83%.txt,26,16,10,6,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-12-40%.txt,196,49,19,65,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-26-78%.txt,125,58,43,19,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-49-86%.txt,96,49,41,21,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-108-68%.txt,113,41,25,34,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-163-37%.txt,388,105,55,123,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-40-87%.txt,40,23,21,8,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-24-79%.txt,94,44,35,18,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-62-75%.txt,22,11,7,6,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-91-40%.txt,244,65,35,60,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-19-38%.txt,295,80,42,92,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-124-86%.txt,56,32,29,7,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-187-57%.txt,97,28,16,31,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-111-46%.txt,142,42,20,42,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-156-62%.txt,274,88,61,80,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-16-97%.txt,23,23,22,0,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-123-89%.txt,84,50,44,13,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-164-100%.txt,17,17,17,0,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-51-50%.txt,41,12,10,9,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-38-36%.txt,209,46,25,62,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-14-31%.txt,310,78,34,86,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-183-60%.txt,285,81,56,94,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-185-60%.txt,257,87,73,79,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-31-100%.txt,61,61,61,0,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-136-83%.txt,118,61,56,21,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-95-80%.txt,101,49,39,21,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-71-66%.txt,154,52,37,45,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-55-61%.txt,84,24,15,26,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-118-64%.txt,177,60,41,37,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-69-44%.txt,174,47,26,53,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-74-62%.txt,97,34,28,24,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-75-55%.txt,175,55,29,48,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-184-75%.txt,33,14,12,8,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-15-75%.txt,109,49,34,24,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-94-46%.txt,275,80,36,92,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-177-92%.txt,76,51,47,7,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-83-31%.txt,313,75,39,96,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-1-49%.txt,86,41,25,22,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-87-56%.txt,92,23,20,32,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-50-61%.txt,197,59,37,58,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-161-36%.txt,76,22,10,19,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-54-85%.txt,16,10,11,2,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-29-69%.txt,128,50,40,28,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-81-86%.txt,43,26,25,8,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-17-44%.txt,225,55,36,70,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-142-82%.txt,49,24,24,12,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-79-30%.txt,148,33,12,51,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-3-53%.txt,254,69,40,83,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-11-100%.txt,32,32,32,0,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-140-35%.txt,265,65,27,86,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-23-88%.txt,56,34,32,8,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-145-81%.txt,97,48,37,24,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-18-100%.txt,9,9,9,0,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-47-57%.txt,85,26,14,22,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-157-98%.txt,47,41,39,3,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-149-59%.txt,255,77,50,72,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-36-81%.txt,155,71,59,34,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-103-82%.txt,107,52,45,22,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-10-75%.txt,161,60,48,35,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-141-61%.txt,136,49,28,38,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-174-69%.txt,64,23,14,17,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-34-93%.txt,14,10,9,3,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-160-72%.txt,146,62,41,38,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-115-40%.txt,69,19,11,23,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-60-31%.txt,76,19,8,25,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-22-74%.txt,44,16,12,12,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-25-96%.txt,48,35,33,5,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-114-59%.txt,271,88,71,65,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-86-59%.txt,181,67,46,51,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-35-87%.txt,18,18,16,0,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-137-62%.txt,202,59,41,57,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-2-80%.txt,46,19,16,10,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-44-52%.txt,239,61,40,62,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-117-70%.txt,39,15,11,14,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-130-37%.txt,209,47,27,69,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-92-66%.txt,183,66,43,63,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-73-60%.txt,123,37,31,39,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-131-46%.txt,238,50,27,77,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-127-77%.txt,133,55,48,35,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-4-31%.txt,163,53,21,45,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-30-95%.txt,36,28,28,6,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-169-61%.txt,276,92,68,79,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-84-91%.txt,14,10,9,1,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-68-34%.txt,223,52,23,61,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-143-96%.txt,44,37,35,3,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-97-98%.txt,49,44,43,1,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-5-43%.txt,276,77,43,83,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-155-90%.txt,38,25,23,5,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-20-69%.txt,51,17,14,18,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-147-30%.txt,136,29,16,35,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-41-83%.txt,126,63,51,28,1
/root/Desktop/final Project/type of ecrypted/Autokey/Encrypted/Autokey-82-84%.txt,75,41,33,12,1
