name of file ,feature 1 , feature 2 , feature 3 , feature 4, result
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-41-80%.txt,140,64,50,33,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-91-68%.txt,149,56,43,28,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-82-48%.txt,159,45,26,44,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-112-85%.txt,96,51,40,16,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-149-81%.txt,153,73,59,35,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-12-47%.txt,177,48,21,57,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-136-70%.txt,171,64,49,37,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-113-49%.txt,160,44,21,56,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-120-62%.txt,165,49,32,54,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-62-55%.txt,37,11,5,12,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-27-56%.txt,128,39,29,40,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-114-46%.txt,331,92,66,89,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-10-35%.txt,331,68,29,96,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-21-75%.txt,111,44,35,27,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-83-48%.txt,254,72,44,68,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-11-83%.txt,55,33,31,4,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-187-50%.txt,106,30,15,35,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-6-54%.txt,220,59,39,55,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-33-81%.txt,46,23,20,7,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-89-41%.txt,42,13,6,9,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-58-43%.txt,115,28,17,35,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-144-50%.txt,245,72,35,80,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-118-51%.txt,219,65,38,54,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-140-60%.txt,182,59,35,52,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-115-40%.txt,69,19,11,23,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-49-90%.txt,84,48,42,16,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-86-48%.txt,214,71,44,60,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-17-96%.txt,64,51,48,7,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-152-49%.txt,82,33,14,19,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-170-87%.txt,48,28,23,6,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-130-47%.txt,184,46,28,58,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-7-78%.txt,108,46,31,38,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-32-89%.txt,93,56,56,12,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-178-82%.txt,162,79,66,31,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-56-51%.txt,266,76,41,102,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-71-95%.txt,57,45,45,6,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-123-100%.txt,49,49,49,0,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-44-77%.txt,146,59,47,29,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-94-52%.txt,247,76,38,81,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-64-41%.txt,199,54,28,59,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-61-81%.txt,131,63,53,35,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-109-85%.txt,67,34,28,8,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-22-88%.txt,28,16,14,6,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-174-37%.txt,103,23,12,33,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-162-85%.txt,16,11,9,3,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-188-89%.txt,80,51,47,10,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-69-96%.txt,44,37,36,2,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-19-96%.txt,69,59,57,5,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-2-74%.txt,53,20,15,13,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-154-49%.txt,53,13,7,19,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-102-43%.txt,303,75,42,82,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-29-60%.txt,153,51,38,36,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-46-38%.txt,245,54,29,76,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-20-60%.txt,56,17,13,21,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-172-47%.txt,157,37,28,47,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-165-50%.txt,350,95,47,137,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-81-69%.txt,73,31,23,21,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-99-79%.txt,56,24,20,15,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-15-59%.txt,151,52,29,37,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-54-57%.txt,35,12,9,10,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-168-71%.txt,248,87,65,58,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-67-35%.txt,247,60,34,81,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-52-77%.txt,63,29,24,14,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-9-82%.txt,52,23,20,12,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-173-81%.txt,105,51,40,30,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-66-37%.txt,234,56,33,73,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-73-98%.txt,40,34,35,3,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-5-74%.txt,159,70,51,33,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-59-87%.txt,57,30,26,14,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-108-39%.txt,183,45,18,59,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-87-54%.txt,97,23,20,35,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-105-100%.txt,42,42,42,0,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-13-51%.txt,156,50,36,35,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-125-42%.txt,294,72,48,85,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-183-81%.txt,172,80,65,41,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-128-73%.txt,90,30,24,26,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-39-89%.txt,96,66,54,15,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-4-63%.txt,104,46,25,26,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-119-95%.txt,28,25,25,1,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-43-46%.txt,184,48,23,59,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-90-81%.txt,26,16,10,6,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-158-30%.txt,433,103,51,130,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-134-30%.txt,228,50,27,69,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-148-59%.txt,152,43,29,46,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-35-69%.txt,34,21,14,6,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-179-31%.txt,227,46,25,73,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-36-66%.txt,216,77,53,60,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-75-78%.txt,101,47,39,27,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-96-30%.txt,81,21,13,26,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-85-85%.txt,41,27,19,7,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-138-82%.txt,66,32,31,12,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-70-90%.txt,53,38,34,9,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-23-84%.txt,63,34,31,12,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-106-100%.txt,49,49,49,0,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-126-64%.txt,132,38,29,30,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-186-91%.txt,19,12,10,4,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-14-88%.txt,102,62,50,19,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-146-78%.txt,72,32,28,15,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-151-36%.txt,198,50,26,67,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-143-83%.txt,80,39,31,14,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-30-78%.txt,69,29,25,22,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-131-70%.txt,151,49,35,40,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-175-39%.txt,217,47,29,79,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-177-85%.txt,98,53,45,15,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-92-32%.txt,319,85,31,112,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-104-38%.txt,52,15,9,13,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-117-72%.txt,39,15,11,14,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-93-36%.txt,281,78,34,88,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-100-65%.txt,162,52,37,45,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-141-72%.txt,107,43,31,28,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-139-99%.txt,64,59,58,4,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-150-86%.txt,23,12,11,6,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-98-50%.txt,152,44,27,39,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-169-72%.txt,223,88,70,62,1
/root/Desktop/final Project/type of ecrypted/Atbash/Encrypted/Atbash-60-43%.txt,62,17,10,19,1
