name of file ,feature 1 , feature 2 , feature 3 , feature 4, result
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted874.txt,28102,4244,1053,12339,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted322.txt,30289,4536,995,13404,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted334.txt,25590,3552,941,11236,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted88.txt,20927,3067,669,9357,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted139.txt,39179,5742,1476,17135,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted365.txt,19237,2812,742,8279,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted254.txt,19282,3027,731,8353,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted689.txt,18271,2721,576,8164,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted571.txt,34571,4862,1302,15176,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted411.txt,15534,2324,490,6956,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted315.txt,35200,5215,1146,15626,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted614.txt,33759,5000,1264,14741,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted598.txt,29788,4255,984,13390,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted128.txt,37972,5528,1392,16713,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted532.txt,32823,4653,1230,14385,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted702.txt,30531,4262,1091,13565,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted368.txt,19304,2859,592,8487,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted692.txt,26554,3691,940,11939,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted200.txt,13286,1853,478,5950,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted725.txt,25297,3656,856,11346,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted872.txt,30798,4622,1010,13632,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted318.txt,27449,3915,911,12330,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted793.txt,24939,3702,833,11028,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted130.txt,24395,3651,805,10752,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted759.txt,14309,1936,542,6244,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted727.txt,25048,3803,944,10802,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted624.txt,16251,2325,566,7269,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted489.txt,21543,3333,664,9534,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted233.txt,35078,5206,1304,15280,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted855.txt,28899,4062,971,13016,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted739.txt,25889,3780,929,11478,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted559.txt,22995,3519,902,9919,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted718.txt,30932,4332,1045,13949,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted645.txt,21256,3151,665,9474,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted257.txt,25087,3464,917,11173,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted44.txt,14612,2118,515,6542,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted390.txt,28739,4032,1006,12824,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted456.txt,18533,2722,623,8173,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted446.txt,32586,4677,1161,14514,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted111.txt,37963,5602,1413,16597,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted84.txt,25555,3749,854,11466,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted709.txt,26172,3816,868,11567,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted651.txt,15557,2038,573,6842,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted56.txt,31548,4623,1129,13959,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted372.txt,26635,3855,911,11773,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted776.txt,21537,3306,670,9544,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted845.txt,15617,2154,600,6972,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted871.txt,29553,4146,1006,13301,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted507.txt,20323,2894,695,9129,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted796.txt,29858,4465,947,13230,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted500.txt,28518,4247,942,12611,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted641.txt,35902,5086,1207,16153,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted448.txt,33028,4512,1207,14622,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted51.txt,29271,4125,1072,12813,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted589.txt,32778,4709,1118,14535,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted377.txt,26512,3962,994,11469,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted712.txt,33952,5066,1095,15073,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted171.txt,19314,2663,740,8606,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted433.txt,39179,5713,1430,17183,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted445.txt,22589,3238,856,9832,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted30.txt,35582,5117,1277,15872,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted597.txt,39050,5728,1455,17082,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted95.txt,20321,3112,759,8927,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted723.txt,25746,3545,908,11548,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted769.txt,30296,4543,995,13404,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted676.txt,33599,4658,1183,14909,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted567.txt,22609,3101,828,9979,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted378.txt,34105,4803,1182,15347,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted510.txt,19546,2593,723,8563,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted664.txt,17372,2494,607,7755,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted680.txt,19380,2916,587,8503,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted454.txt,24224,3574,875,10747,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted882.txt,19525,2785,723,8463,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted506.txt,33439,4951,1255,14685,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted820.txt,35350,5186,1296,15592,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted304.txt,19279,2638,722,8674,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted523.txt,29929,4194,1018,13485,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted292.txt,22856,3441,700,10070,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted215.txt,23135,3192,801,10414,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted585.txt,28095,4236,873,12436,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted483.txt,36322,5327,1376,15872,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted542.txt,25195,3729,852,11100,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted720.txt,26694,3695,1002,11672,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted381.txt,35479,5116,1266,15794,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted615.txt,30301,4356,995,13609,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted869.txt,17766,2435,614,7878,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted211.txt,25053,3603,841,11238,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted17.txt,14557,1952,520,6460,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted675.txt,13654,2129,414,6007,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted120.txt,21507,3093,759,9566,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted799.txt,17527,2754,523,7675,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted808.txt,32966,4516,1198,14605,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted685.txt,24308,3633,798,10735,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted617.txt,21390,2991,828,9325,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted373.txt,38399,5649,1440,16789,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted499.txt,21770,3107,740,9781,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted160.txt,23019,3143,841,10304,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted191.txt,26079,3978,1008,11341,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted631.txt,22778,3330,769,10215,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted802.txt,31954,4538,1141,14267,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted282.txt,20475,3154,796,8800,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted187.txt,23668,3490,854,10513,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted370.txt,36389,5368,1361,15909,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted672.txt,32475,4638,1110,14412,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted73.txt,22652,3440,713,10034,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted603.txt,13955,2060,450,6277,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted561.txt,26893,4074,837,11887,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted435.txt,33979,4890,1145,15076,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted101.txt,31053,4623,986,13776,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted256.txt,24990,3760,741,11035,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted714.txt,28437,4151,1015,12643,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted774.txt,23908,3293,871,10477,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted565.txt,20238,3017,630,9033,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted642.txt,23498,3465,786,10371,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted264.txt,34024,5058,1106,15112,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted260.txt,20271,3057,614,8877,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted596.txt,17206,2388,650,7705,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted794.txt,32739,4652,1212,14297,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted881.txt,30043,4318,1040,13290,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted870.txt,23389,3575,913,10115,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted356.txt,24181,3305,894,10792,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted242.txt,24453,3739,752,10814,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted65.txt,28864,4328,899,12805,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted145.txt,23107,3162,855,10182,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted55.txt,21602,2900,815,9454,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted778.txt,17323,2476,650,7503,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted267.txt,27743,4104,1010,12262,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted126.txt,18113,2754,553,8072,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted481.txt,33027,4940,1064,14633,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted850.txt,22484,3321,814,9980,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted868.txt,33436,4961,1098,14844,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted354.txt,29458,4265,1065,13086,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted813.txt,38469,5683,1404,16962,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted134.txt,27293,4067,877,12099,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted684.txt,31710,4479,1058,14256,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted5.txt,36329,5193,1356,15920,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted82.txt,30610,4519,1148,13295,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted501.txt,18702,2500,680,8204,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted349.txt,32968,4709,1118,14637,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted85.txt,32831,4689,1115,14570,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted476.txt,29568,4297,1073,13122,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted323.txt,27261,3776,1021,11904,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted329.txt,31120,4618,977,13801,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted722.txt,27755,4141,898,12302,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted39.txt,16664,2559,485,7379,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted389.txt,14776,2274,428,6540,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted809.txt,35474,5198,1281,15682,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted608.txt,29902,4451,932,13249,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted640.txt,29617,4434,1123,12823,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted339.txt,24904,3455,867,11192,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted312.txt,17677,2534,620,7878,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted485.txt,28149,4189,862,12465,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted797.txt,38450,5569,1437,16802,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted420.txt,21165,2918,767,9367,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted811.txt,33038,4942,1078,14614,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted151.txt,25441,3817,763,11247,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted179.txt,38657,5630,1397,17144,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted86.txt,22619,3344,873,9747,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted278.txt,36422,5218,1365,15940,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted93.txt,22909,3127,836,10247,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted79.txt,28262,4124,1001,12564,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted258.txt,26622,4038,1024,11570,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted656.txt,30405,4437,1090,13486,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted46.txt,15825,2193,602,7063,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted534.txt,13855,1947,489,6186,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted480.txt,18151,2489,625,8183,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted671.txt,21778,3172,722,9768,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted719.txt,30427,4563,998,13462,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted847.txt,28901,4061,971,13017,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted574.txt,29656,4424,985,13120,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted63.txt,26592,4007,1004,11518,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted161.txt,35750,5311,1335,15600,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted263.txt,17144,2477,617,7653,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted482.txt,16735,2306,609,7486,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted190.txt,19010,2591,676,8424,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted87.txt,24615,3551,865,10996,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted455.txt,28045,4090,926,12538,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted762.txt,13500,1891,499,6048,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted143.txt,26990,3730,947,12157,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted400.txt,30253,4447,1094,13358,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted660.txt,33899,5062,1110,15006,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted116.txt,19734,2759,686,8878,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted683.txt,16826,2596,632,7411,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted245.txt,34821,4923,1200,15645,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted137.txt,26246,3649,897,11825,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted136.txt,28795,4359,1089,12525,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted693.txt,26411,3970,793,11687,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted579.txt,17878,2469,675,7806,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted14.txt,27627,3842,975,12378,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted319.txt,25162,3739,840,11122,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted243.txt,23019,3143,841,10304,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted97.txt,14298,2216,430,6229,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted816.txt,37984,5527,1411,16557,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted536.txt,24813,3448,904,10890,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted613.txt,27719,3799,1008,12371,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted11.txt,18314,2525,629,8216,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted790.txt,31250,4439,1172,13646,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted192.txt,23861,3301,839,10731,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted865.txt,19402,2707,685,8671,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted252.txt,17640,2564,623,7843,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted4.txt,23700,3535,756,10436,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted326.txt,30030,4397,985,13280,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted361.txt,28107,4231,1054,12347,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted771.txt,22155,3440,817,9691,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted527.txt,26376,3991,805,11653,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted219.txt,20778,3116,770,9183,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted98.txt,16492,2272,603,7368,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted383.txt,31406,4444,1164,13721,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted259.txt,28071,3924,954,12656,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted123.txt,18927,2564,653,8361,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted844.txt,28762,4316,882,12751,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted856.txt,20452,3103,625,8962,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted313.txt,17039,2244,623,7503,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted68.txt,23653,3592,746,10457,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted498.txt,33983,5012,1273,14895,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted484.txt,23816,3296,841,10693,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted537.txt,38813,5648,1401,17215,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted832.txt,35961,5096,1245,16158,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted830.txt,21243,3149,723,9335,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted23.txt,21383,3028,718,9615,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted547.txt,30608,4619,1151,13339,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted117.txt,14662,2083,502,6612,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted281.txt,32952,4602,1164,14633,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted32.txt,28271,3917,1002,12626,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted45.txt,23948,3598,737,10577,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted821.txt,14741,2126,520,6598,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted346.txt,26407,3694,949,11569,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted341.txt,14501,2068,521,6504,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted449.txt,23226,3574,881,10152,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted883.txt,36182,5225,1296,16107,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted837.txt,15100,2263,459,6611,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted273.txt,32270,4694,1093,14268,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted786.txt,17340,2628,638,7645,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted414.txt,27761,4164,909,12327,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted387.txt,29755,4443,1100,13114,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted395.txt,19205,2767,721,8315,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted375.txt,33403,4924,1050,14826,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted848.txt,24571,3655,778,10842,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted866.txt,39759,5820,1504,17407,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted654.txt,30910,4587,976,13730,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted421.txt,33963,5017,1270,14924,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted899.txt,37624,5527,1396,16474,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted492.txt,22217,3059,787,10007,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted166.txt,29553,4306,964,13198,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted779.txt,35739,5183,1283,15889,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted611.txt,30997,4422,1105,13827,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted764.txt,30297,4429,1087,13435,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted310.txt,37022,5451,1366,16217,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted823.txt,20138,2812,713,8990,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted320.txt,36787,5338,1367,16028,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted13.txt,37505,5454,1384,16378,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted895.txt,17232,2596,679,7431,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted109.txt,27269,4082,879,12110,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted118.txt,26232,3894,874,11563,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted353.txt,19402,2731,715,8454,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted27.txt,17373,2526,598,7815,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted113.txt,13028,1934,410,5866,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted551.txt,34469,5081,1284,15142,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted447.txt,23958,3679,737,10595,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted405.txt,30718,4589,1019,13605,0
/root/Desktop/final Project/DATASET 1800 files/Unencrypted/Unencrypted347.txt,32486,4780,1180,14405,0
