name of file ,feature 1 , feature 2 , feature 3 , feature 4, result
only english chars\Unencrypted1584.txt,4067,1544,851,746,0
only english chars\Unencrypted1585.txt,2124,719,437,395,0
only english chars\Unencrypted1586.txt,893,322,166,132,0
only english chars\Unencrypted1587.txt,4155,1515,839,693,0
only english chars\Unencrypted1588.txt,3307,1267,729,533,0
only english chars\Unencrypted1589.txt,2903,980,543,521,0
only english chars\Unencrypted159.txt,593,245,133,101,0
only english chars\Unencrypted1590.txt,5051,1747,1008,922,0
only english chars\Unencrypted1591.txt,3494,1202,761,590,0
only english chars\Unencrypted1592.txt,4711,1593,1010,830,0
only english chars\Unencrypted1593.txt,2246,828,460,364,0
only english chars\Unencrypted1594.txt,3769,1332,760,678,0
only english chars\Unencrypted1595.txt,2157,749,452,339,0
only english chars\Unencrypted1596.txt,2993,1022,598,545,0
only english chars\Unencrypted1597.txt,4140,1463,844,717,0
only english chars\Unencrypted1598.txt,5580,2084,1147,1010,0
only english chars\Unencrypted1599.txt,3815,1463,794,639,0
only english chars\Unencrypted16.txt,1553,514,305,540,0
only english chars\Unencrypted160.txt,5197,1656,967,1012,0
only english chars\Unencrypted1600.txt,4766,1813,1075,808,0
only english chars\Unencrypted1601.txt,6375,2304,1285,1101,0
only english chars\Unencrypted1602.txt,5424,1898,1068,1020,0
only english chars\Unencrypted1603.txt,5900,1948,1174,1073,0
only english chars\Unencrypted1604.txt,3874,1378,814,698,0
only english chars\Unencrypted1605.txt,4838,1783,1040,799,0
only english chars\Unencrypted1606.txt,6303,2193,1330,1195,0
only english chars\Unencrypted1607.txt,6098,2092,1190,1163,0
only english chars\Unencrypted1608.txt,935,317,159,189,0
only english chars\Unencrypted1609.txt,2099,850,459,384,0
only english chars\Unencrypted161.txt,4329,1526,907,769,0
only english chars\Unencrypted1610.txt,2991,991,570,508,0
only english chars\Unencrypted1611.txt,5235,1764,1054,1003,0
only english chars\Unencrypted1612.txt,5423,1847,1084,976,0
only english chars\Unencrypted1613.txt,938,348,206,141,0
only english chars\Unencrypted1614.txt,2003,674,420,351,0
only english chars\Unencrypted1615.txt,4443,1510,886,896,0
only english chars\Unencrypted1616.txt,6256,2039,1397,1137,0
only english chars\Unencrypted1617.txt,5313,1954,1094,898,0
only english chars\Unencrypted1618.txt,3551,1202,697,668,0
only english chars\Unencrypted1619.txt,6082,2335,1269,1025,0
only english chars\Unencrypted162.txt,2978,1035,596,510,0
only english chars\Unencrypted1620.txt,3056,1064,688,526,0
only english chars\Unencrypted1621.txt,5455,1914,1126,979,0
only english chars\Unencrypted1622.txt,6724,2696,1472,1119,0
only english chars\Unencrypted1623.txt,1250,415,224,214,0
only english chars\Unencrypted1624.txt,5776,1974,1131,1156,0
only english chars\Unencrypted1625.txt,5537,1973,1081,1017,0
only english chars\Unencrypted1626.txt,6703,2582,1399,1114,0
only english chars\Unencrypted1627.txt,6395,2192,1328,1217,0
only english chars\Unencrypted1628.txt,805,312,170,108,0
only english chars\Unencrypted1629.txt,4121,1528,818,722,0
only english chars\Unencrypted163.txt,3530,1299,776,614,0
only english chars\Unencrypted1630.txt,3874,1235,762,675,0
only english chars\Unencrypted1631.txt,3002,952,593,544,0
only english chars\Unencrypted1632.txt,2192,769,422,384,0
only english chars\Unencrypted1633.txt,3084,1128,584,606,0
only english chars\Unencrypted1634.txt,3280,1256,688,548,0
only english chars\Unencrypted1635.txt,1751,522,341,340,0
only english chars\Unencrypted1636.txt,1212,451,278,211,0
only english chars\Unencrypted1637.txt,3141,1110,639,502,0
only english chars\Unencrypted1638.txt,2289,778,480,444,0
only english chars\Unencrypted1639.txt,5455,1999,1100,874,0
only english chars\Unencrypted164.txt,1450,561,310,262,0
only english chars\Unencrypted1640.txt,269,109,51,41,0
only english chars\Unencrypted1641.txt,472,233,102,64,0
only english chars\Unencrypted1642.txt,4181,1501,818,647,0
only english chars\Unencrypted1643.txt,4052,1585,834,732,0
only english chars\Unencrypted1644.txt,3123,1109,666,545,0
only english chars\Unencrypted1645.txt,3430,1284,715,553,0
only english chars\Unencrypted1646.txt,883,240,164,161,0
only english chars\Unencrypted1647.txt,3970,1321,752,824,0
only english chars\Unencrypted1648.txt,3156,924,556,713,0
only english chars\Unencrypted1649.txt,4295,1827,842,768,0
only english chars\Unencrypted165.txt,3653,1236,768,708,0
only english chars\Unencrypted1650.txt,5654,2879,1287,1209,0
only english chars\Unencrypted1651.txt,5433,3888,1088,632,0
only english chars\Unencrypted1652.txt,2092,1399,447,244,0
only english chars\Unencrypted1653.txt,4747,3286,847,454,0
only english chars\Unencrypted1654.txt,2425,2287,338,84,0
only english chars\Unencrypted1655.txt,4519,657,184,2161,0
only english chars\Unencrypted1656.txt,6241,799,269,3040,0
only english chars\Unencrypted1657.txt,3084,355,107,1550,0
only english chars\Unencrypted1658.txt,1005,184,31,480,0
only english chars\Unencrypted1659.txt,3109,412,139,1511,0
only english chars\Unencrypted166.txt,4622,1610,950,849,0
only english chars\Unencrypted1660.txt,4544,748,188,2207,0
only english chars\Unencrypted1661.txt,8353,1377,576,3889,0
only english chars\Unencrypted1662.txt,5993,1258,417,2385,0
only english chars\Unencrypted1663.txt,2962,506,244,1321,0
only english chars\Unencrypted1664.txt,2247,415,154,967,0
only english chars\Unencrypted1665.txt,3340,620,231,1485,0
only english chars\Unencrypted1666.txt,9125,1751,1312,3736,0
only english chars\Unencrypted1667.txt,7921,710,1451,3335,0
only english chars\Unencrypted1668.txt,5346,629,922,2271,0
only english chars\Unencrypted1669.txt,8804,798,1655,3639,0
only english chars\Unencrypted167.txt,5105,1825,980,1017,0
only english chars\Unencrypted1670.txt,12931,1246,2334,5226,0
only english chars\Unencrypted1671.txt,10702,925,1628,4901,0
only english chars\Unencrypted1672.txt,6703,1234,1341,2553,0
only english chars\Unencrypted1673.txt,3342,919,775,1009,0
only english chars\Unencrypted1674.txt,9148,2044,602,2982,0
only english chars\Unencrypted1675.txt,10430,2030,605,3350,0
only english chars\Unencrypted1676.txt,9196,1702,466,2966,0
only english chars\Unencrypted1677.txt,4297,814,258,1401,0
only english chars\Unencrypted1678.txt,5085,981,304,1644,0
only english chars\Unencrypted1679.txt,11223,2152,684,3764,0
only english chars\Unencrypted168.txt,2842,950,586,480,0
only english chars\Unencrypted1680.txt,10209,1827,583,3537,0
only english chars\Unencrypted1681.txt,9223,1798,566,3104,0
only english chars\Unencrypted1682.txt,9206,1674,491,3149,0
only english chars\Unencrypted1683.txt,4605,1061,552,1524,0
only english chars\Unencrypted1684.txt,3493,1157,673,664,0
only english chars\Unencrypted1685.txt,5275,1645,988,1098,0
only english chars\Unencrypted1686.txt,1915,702,390,323,0
only english chars\Unencrypted1687.txt,2005,682,368,441,0
only english chars\Unencrypted1688.txt,724,369,195,96,0
only english chars\Unencrypted1689.txt,4808,1636,980,820,0
only english chars\Unencrypted169.txt,3429,1212,662,618,0
only english chars\Unencrypted1690.txt,6350,2419,1346,1042,0
only english chars\Unencrypted1691.txt,4682,1556,916,847,0
only english chars\Unencrypted1692.txt,847,312,141,125,0
only english chars\Unencrypted1693.txt,5179,1804,1118,918,0
only english chars\Unencrypted1694.txt,6516,2228,1355,1151,0
only english chars\Unencrypted1695.txt,1439,499,291,221,0
only english chars\Unencrypted1696.txt,4713,1614,968,825,0
only english chars\Unencrypted1697.txt,337,137,76,58,0
only english chars\Unencrypted1698.txt,592,249,116,95,0
only english chars\Unencrypted1699.txt,4163,1439,833,739,0
only english chars\Unencrypted17.txt,715,191,170,236,0
only english chars\Unencrypted170.txt,3780,1254,769,718,0
only english chars\Unencrypted1700.txt,1230,523,267,182,0
only english chars\Unencrypted1701.txt,1642,552,344,299,0
only english chars\Unencrypted1702.txt,5758,2069,1172,1078,0
only english chars\Unencrypted1703.txt,525,244,103,67,0
only english chars\Unencrypted1704.txt,1467,541,302,245,0
only english chars\Unencrypted1705.txt,1020,376,217,151,0
only english chars\Unencrypted1706.txt,3267,1303,763,533,0
only english chars\Unencrypted1707.txt,3709,1270,736,686,0
only english chars\Unencrypted1708.txt,2331,807,447,400,0
only english chars\Unencrypted1709.txt,4052,1543,855,706,0
only english chars\Unencrypted171.txt,1406,480,263,262,0
only english chars\Unencrypted1710.txt,5202,1921,1037,973,0
only english chars\Unencrypted1711.txt,665,161,108,169,0
only english chars\Unencrypted1712.txt,2659,816,525,442,0
only english chars\Unencrypted1713.txt,2919,999,614,504,0
only english chars\Unencrypted1714.txt,1903,590,387,376,0
only english chars\Unencrypted1715.txt,4395,1646,921,724,0
only english chars\Unencrypted1716.txt,3252,1298,723,569,0
only english chars\Unencrypted1717.txt,5888,1994,1195,1141,0
only english chars\Unencrypted1718.txt,6752,2319,1331,1311,0
only english chars\Unencrypted1719.txt,1202,450,263,204,0
only english chars\Unencrypted172.txt,466,179,119,77,0
only english chars\Unencrypted1720.txt,6320,2185,1235,1158,0
only english chars\Unencrypted1721.txt,411,143,75,69,0
only english chars\Unencrypted1722.txt,1577,536,339,291,0
only english chars\Unencrypted1723.txt,1259,423,239,236,0
only english chars\Unencrypted1724.txt,1447,436,298,244,0
only english chars\Unencrypted1725.txt,2083,752,430,383,0
only english chars\Unencrypted1726.txt,5233,1780,1083,1011,0
only english chars\Unencrypted1727.txt,1540,462,301,282,0
only english chars\Unencrypted1728.txt,6211,2059,1347,1112,0
only english chars\Unencrypted1729.txt,4331,1606,898,739,0
only english chars\Unencrypted173.txt,2914,970,586,509,0
only english chars\Unencrypted1730.txt,1183,472,275,204,0
only english chars\Unencrypted1731.txt,2181,660,411,416,0
only english chars\Unencrypted1732.txt,4883,1915,1063,776,0
only english chars\Unencrypted1733.txt,5168,1843,1081,957,0
only english chars\Unencrypted1734.txt,5464,1917,1099,974,0
only english chars\Unencrypted1735.txt,5682,2381,1323,923,0
only english chars\Unencrypted1736.txt,2536,801,479,442,0
only english chars\Unencrypted1737.txt,1586,531,302,288,0
only english chars\Unencrypted1738.txt,5282,1816,1018,1082,0
only english chars\Unencrypted1739.txt,1362,503,323,226,0
only english chars\Unencrypted174.txt,5823,1923,1192,1127,0
only english chars\Unencrypted1740.txt,2107,786,383,379,0
only english chars\Unencrypted1741.txt,5321,2037,1089,919,0
only english chars\Unencrypted1742.txt,2717,1018,565,479,0
only english chars\Unencrypted1743.txt,4700,1497,975,919,0
only english chars\Unencrypted1744.txt,3392,1305,698,529,0
only english chars\Unencrypted1745.txt,1687,646,349,277,0
only english chars\Unencrypted1746.txt,1229,395,234,263,0
only english chars\Unencrypted1747.txt,6341,2158,1264,1062,0
only english chars\Unencrypted1748.txt,4993,1666,924,990,0
only english chars\Unencrypted1749.txt,4044,1481,817,723,0
only english chars\Unencrypted175.txt,1140,368,216,208,0
only english chars\Unencrypted1750.txt,372,117,71,37,0
only english chars\Unencrypted1751.txt,5833,2121,1232,1019,0
only english chars\Unencrypted1752.txt,5366,1839,1097,924,0
only english chars\Unencrypted1753.txt,1427,517,302,232,0
only english chars\Unencrypted1754.txt,4787,1784,948,743,0
only english chars\Unencrypted1755.txt,327,118,65,47,0
only english chars\Unencrypted1756.txt,2881,1058,601,484,0
only english chars\Unencrypted1757.txt,3373,1264,657,606,0
only english chars\Unencrypted1758.txt,4911,1886,1070,851,0
only english chars\Unencrypted1759.txt,2951,981,540,509,0
only english chars\Unencrypted176.txt,1022,373,210,183,0
only english chars\Unencrypted1760.txt,4923,1578,932,1096,0
only english chars\Unencrypted1761.txt,1719,512,309,344,0
only english chars\Unencrypted1762.txt,2251,940,469,307,0
only english chars\Unencrypted1763.txt,6757,3356,1450,1504,0
only english chars\Unencrypted1764.txt,1651,1038,373,265,0
only english chars\Unencrypted1765.txt,4047,3014,775,396,0
only english chars\Unencrypted1766.txt,5600,3523,1130,648,0
only english chars\Unencrypted1767.txt,3006,2842,393,112,0
only english chars\Unencrypted1768.txt,2156,926,185,699,0
only english chars\Unencrypted1769.txt,7745,935,309,3776,0
only english chars\Unencrypted177.txt,5811,1961,1324,1028,0
only english chars\Unencrypted1770.txt,9096,1174,353,4493,0
only english chars\Unencrypted1771.txt,1421,199,45,711,0
only english chars\Unencrypted1772.txt,3624,629,167,1760,0
only english chars\Unencrypted1773.txt,1035,169,46,510,0
only english chars\Unencrypted1774.txt,4506,686,307,2095,0
only english chars\Unencrypted1775.txt,1219,261,133,525,0
only english chars\Unencrypted1776.txt,7285,1513,512,2905,0
only english chars\Unencrypted1777.txt,856,163,86,359,0
only english chars\Unencrypted1778.txt,6289,1114,461,2862,0
only english chars\Unencrypted1779.txt,8285,1678,1076,3372,0
only english chars\Unencrypted178.txt,4279,1603,871,749,0
only english chars\Unencrypted1780.txt,6763,636,1329,2746,0
only english chars\Unencrypted1781.txt,12573,1334,2159,5394,0
only english chars\Unencrypted1782.txt,2706,244,509,1099,0
only english chars\Unencrypted1783.txt,7957,768,1449,3201,0
only english chars\Unencrypted1784.txt,6478,620,1172,2627,0
only english chars\Unencrypted1785.txt,8181,670,1189,3705,0
only english chars\Unencrypted1786.txt,3709,356,643,1744,0
only english chars\Unencrypted1787.txt,7279,1320,1515,2651,0
only english chars\Unencrypted1788.txt,6376,1904,765,1952,0
only english chars\Unencrypted1789.txt,858,180,47,268,0
only english chars\Unencrypted179.txt,1904,617,365,340,0
only english chars\Unencrypted1790.txt,10096,1960,584,3274,0
only english chars\Unencrypted1791.txt,7274,1386,411,2349,0
only english chars\Unencrypted1792.txt,2721,490,127,893,0
only english chars\Unencrypted1793.txt,3713,687,184,1184,0
only english chars\Unencrypted1794.txt,1453,268,69,467,0
only english chars\Unencrypted1795.txt,7975,1527,510,2583,0
only english chars\Unencrypted1796.txt,10112,1950,606,3402,0
only english chars\Unencrypted1797.txt,7509,1363,446,2575,0
only english chars\Unencrypted1798.txt,6144,1140,347,2116,0
only english chars\Unencrypted1799.txt,11184,2135,644,3764,0
only english chars\Unencrypted18.txt,7783,1631,1654,2701,0
only english chars\Unencrypted180.txt,3542,1301,757,585,0
only english chars\Unencrypted1800.txt,6207,1131,339,2175,0
only english chars\Unencrypted1801.txt,3472,920,603,1023,0
only english chars\Unencrypted1802.txt,5230,1720,989,991,0
only english chars\Unencrypted1803.txt,5350,1724,1037,1093,0
only english chars\Unencrypted1804.txt,2669,1057,560,462,0
only english chars\Unencrypted1805.txt,3861,1358,792,680,0
only english chars\Unencrypted1806.txt,4813,1795,998,776,0
only english chars\Unencrypted1807.txt,3501,1276,711,613,0
only english chars\Unencrypted1808.txt,5640,1960,1120,991,0
only english chars\Unencrypted1809.txt,1560,521,312,274,0
only english chars\Unencrypted181.txt,2645,1036,578,454,0
only english chars\Unencrypted1810.txt,1950,670,451,343,0
only english chars\Unencrypted1811.txt,3542,1157,729,676,0
only english chars\Unencrypted1812.txt,3971,1411,821,623,0
only english chars\Unencrypted1813.txt,5917,2100,1224,1029,0
only english chars\Unencrypted1814.txt,4328,1498,869,761,0
only english chars\Unencrypted1815.txt,5371,1909,1088,991,0
only english chars\Unencrypted1816.txt,5413,2078,1129,899,0
only english chars\Unencrypted1817.txt,3962,1555,904,646,0
only english chars\Unencrypted1818.txt,5718,2009,1132,1049,0
only english chars\Unencrypted1819.txt,5893,2198,1253,1000,0
only english chars\Unencrypted182.txt,5628,2022,1180,997,0
only english chars\Unencrypted1820.txt,2682,941,512,536,0
only english chars\Unencrypted1821.txt,3800,1230,729,687,0
only english chars\Unencrypted1822.txt,846,299,167,136,0
only english chars\Unencrypted1823.txt,2699,897,564,472,0
only english chars\Unencrypted1824.txt,4076,1477,843,712,0
only english chars\Unencrypted1825.txt,5993,2195,1301,1067,0
only english chars\Unencrypted1826.txt,3512,1147,747,672,0
only english chars\Unencrypted1827.txt,6786,2383,1324,1307,0
only english chars\Unencrypted1828.txt,3201,1135,641,596,0
only english chars\Unencrypted1829.txt,2580,908,495,443,0
only english chars\Unencrypted183.txt,1318,459,276,250,0
only english chars\Unencrypted1830.txt,4831,1645,987,926,0
only english chars\Unencrypted1831.txt,1504,508,274,268,0
only english chars\Unencrypted1832.txt,1642,532,339,296,0
only english chars\Unencrypted1833.txt,5482,1909,1139,946,0
only english chars\Unencrypted1834.txt,1505,443,284,399,0
only english chars\Unencrypted1835.txt,5675,1912,1206,1004,0
only english chars\Unencrypted1836.txt,1618,540,339,281,0
only english chars\Unencrypted1837.txt,4511,1651,974,768,0
only english chars\Unencrypted1838.txt,3335,1139,682,613,0
only english chars\Unencrypted1839.txt,3101,1080,622,560,0
only english chars\Unencrypted184.txt,4126,1493,840,716,0
only english chars\Unencrypted1840.txt,3204,1285,714,494,0
only english chars\Unencrypted1841.txt,5738,2054,1199,1027,0
only english chars\Unencrypted1842.txt,2670,897,537,489,0
only english chars\Unencrypted1843.txt,430,120,72,82,0
only english chars\Unencrypted1844.txt,5525,2327,1263,870,0
only english chars\Unencrypted1845.txt,2827,1022,594,565,0
only english chars\Unencrypted1846.txt,2736,889,502,454,0
only english chars\Unencrypted1847.txt,5227,1811,1025,1064,0
only english chars\Unencrypted1848.txt,6178,2385,1219,1082,0
only english chars\Unencrypted1849.txt,1479,466,284,244,0
only english chars\Unencrypted185.txt,6092,2394,1343,1042,0
only english chars\Unencrypted1850.txt,3742,1403,816,657,0
only english chars\Unencrypted1851.txt,5460,1826,1143,1076,0
only english chars\Unencrypted1852.txt,3359,1251,659,516,0
only english chars\Unencrypted1853.txt,3132,1178,635,555,0
only english chars\Unencrypted1854.txt,3796,1233,752,667,0
only english chars\Unencrypted1855.txt,5467,1833,1075,970,0
only english chars\Unencrypted1856.txt,2624,962,482,548,0
only english chars\Unencrypted1857.txt,5207,1837,1063,901,0
only english chars\Unencrypted1858.txt,4828,1755,1010,804,0
only english chars\Unencrypted1859.txt,5642,1952,1165,981,0
only english chars\Unencrypted186.txt,6562,2204,1254,1292,0
only english chars\Unencrypted1860.txt,397,134,79,48,0
only english chars\Unencrypted1861.txt,5890,2186,1147,929,0
only english chars\Unencrypted1862.txt,1641,648,376,244,0
only english chars\Unencrypted1863.txt,3269,1225,647,592,0
only english chars\Unencrypted1864.txt,613,242,113,110,0
only english chars\Unencrypted1865.txt,2762,1009,618,501,0
only english chars\Unencrypted1866.txt,4300,1515,841,723,0
only english chars\Unencrypted1867.txt,4672,1399,882,1036,0
only english chars\Unencrypted1868.txt,1968,686,338,408,0
only english chars\Unencrypted1869.txt,1752,583,373,280,0
only english chars\Unencrypted187.txt,2234,849,478,372,0
only english chars\Unencrypted1870.txt,2293,1116,420,446,0
only english chars\Unencrypted1871.txt,3516,1548,794,909,0
only english chars\Unencrypted1872.txt,1961,1222,448,280,0
only english chars\Unencrypted1873.txt,1046,696,224,167,0
only english chars\Unencrypted1874.txt,3518,2451,684,404,0
only english chars\Unencrypted1875.txt,3222,2306,687,332,0
only english chars\Unencrypted1876.txt,4215,2811,776,419,0
only english chars\Unencrypted1877.txt,1458,1369,205,61,0
only english chars\Unencrypted1878.txt,10502,2583,561,4424,0
only english chars\Unencrypted1879.txt,915,141,58,425,0
only english chars\Unencrypted188.txt,1651,645,332,261,0
only english chars\Unencrypted1880.txt,10266,1365,377,5073,0
only english chars\Unencrypted1881.txt,9159,1487,551,4351,0
only english chars\Unencrypted1882.txt,6327,1352,473,2590,0
only english chars\Unencrypted1883.txt,6897,1227,527,2962,0
only english chars\Unencrypted1884.txt,5287,1095,396,2331,0
only english chars\Unencrypted1885.txt,4519,906,734,1759,0
only english chars\Unencrypted1886.txt,4490,476,932,1787,0
only english chars\Unencrypted1887.txt,11431,1206,1906,4933,0
only english chars\Unencrypted1888.txt,2256,212,422,961,0
only english chars\Unencrypted1889.txt,3719,315,737,1476,0
only english chars\Unencrypted189.txt,7097,2691,1442,1263,0
only english chars\Unencrypted1890.txt,5147,492,876,2118,0
only english chars\Unencrypted1891.txt,3425,335,661,1365,0
only english chars\Unencrypted1892.txt,10996,988,1831,4659,0
only english chars\Unencrypted1893.txt,12558,1749,2208,5322,0
only english chars\Unencrypted1894.txt,3920,1031,909,1208,0
only english chars\Unencrypted1895.txt,1231,429,133,406,0
only english chars\Unencrypted1896.txt,6429,1285,364,2106,0
only english chars\Unencrypted1897.txt,1336,249,79,440,0
only english chars\Unencrypted1898.txt,9156,1797,533,2928,0
only english chars\Unencrypted1899.txt,932,179,59,305,0
only english chars\Unencrypted19.txt,7144,1507,431,2381,0
only english chars\Unencrypted190.txt,2629,941,508,468,0
only english chars\Unencrypted1900.txt,1025,184,57,337,0
only english chars\Unencrypted1901.txt,3700,671,180,1229,0
only english chars\Unencrypted1902.txt,4816,901,246,1510,0
only english chars\Unencrypted1903.txt,8863,1694,507,2877,0
only english chars\Unencrypted1904.txt,2818,516,207,937,0
only english chars\Unencrypted1905.txt,5619,1089,326,1885,0
only english chars\Unencrypted1906.txt,7587,1425,467,2596,0
only english chars\Unencrypted1907.txt,5487,973,291,1914,0
only english chars\Unencrypted1908.txt,5085,1004,321,1708,0
only english chars\Unencrypted1909.txt,9331,1759,515,3139,0
only english chars\Unencrypted191.txt,757,221,148,137,0
only english chars\Unencrypted1910.txt,6055,1095,333,2122,0
only english chars\Unencrypted1911.txt,6008,1748,1053,1543,0
only english chars\Unencrypted1912.txt,4809,1457,909,978,0
only english chars\Unencrypted1913.txt,3927,1398,782,742,0
only english chars\Unencrypted1914.txt,1737,726,354,332,0
only english chars\Unencrypted1915.txt,4465,1531,917,753,0
only english chars\Unencrypted1916.txt,4457,1702,933,745,0
only english chars\Unencrypted1917.txt,4755,1746,949,810,0
only english chars\Unencrypted1918.txt,3917,1281,785,689,0
only english chars\Unencrypted1919.txt,3555,1203,739,636,0
only english chars\Unencrypted192.txt,2901,894,616,606,0
only english chars\Unencrypted1920.txt,5659,1898,1210,1021,0
only english chars\Unencrypted1921.txt,5338,1969,1137,884,0
only english chars\Unencrypted1922.txt,5578,1917,1095,964,0
only english chars\Unencrypted1923.txt,3157,1180,649,520,0
only english chars\Unencrypted1924.txt,4127,1381,818,811,0
only english chars\Unencrypted1925.txt,4665,1840,984,766,0
only english chars\Unencrypted1926.txt,3964,1542,891,654,0
only english chars\Unencrypted1927.txt,4361,1528,897,768,0
only english chars\Unencrypted1928.txt,4692,1745,947,841,0
only english chars\Unencrypted1929.txt,561,145,117,68,0
only english chars\Unencrypted193.txt,4119,1535,837,667,0
only english chars\Unencrypted1930.txt,3607,1378,761,628,0
only english chars\Unencrypted1931.txt,4200,1338,759,837,0
only english chars\Unencrypted1932.txt,1967,661,399,347,0
only english chars\Unencrypted1933.txt,3977,1343,839,703,0
only english chars\Unencrypted1934.txt,3763,1380,776,636,0
only english chars\Unencrypted1935.txt,4265,1708,948,738,0
only english chars\Unencrypted1936.txt,534,111,101,111,0
only english chars\Unencrypted1937.txt,4573,1602,971,866,0
only english chars\Unencrypted1938.txt,6182,2055,1197,1203,0
only english chars\Unencrypted1939.txt,5822,2053,1146,1041,0
only english chars\Unencrypted194.txt,2256,852,467,411,0
only english chars\Unencrypted1940.txt,1703,634,343,307,0
only english chars\Unencrypted1941.txt,3427,1107,693,671,0
only english chars\Unencrypted1942.txt,3050,1010,598,546,0
only english chars\Unencrypted1943.txt,4223,1492,903,725,0
only english chars\Unencrypted1944.txt,2808,857,535,630,0
only english chars\Unencrypted1945.txt,5884,2059,1275,1043,0
only english chars\Unencrypted1946.txt,4496,1515,964,787,0
only english chars\Unencrypted1947.txt,2581,1020,534,466,0
only english chars\Unencrypted1948.txt,4911,1630,985,872,0
only english chars\Unencrypted1949.txt,3716,1450,818,593,0
only english chars\Unencrypted195.txt,4372,1466,860,777,0
only english chars\Unencrypted1950.txt,3407,1227,710,629,0
only english chars\Unencrypted1951.txt,3838,1323,793,666,0
only english chars\Unencrypted1952.txt,4675,1755,996,823,0
only english chars\Unencrypted1953.txt,1406,596,302,214,0
only english chars\Unencrypted1954.txt,2863,1126,666,486,0
only english chars\Unencrypted1955.txt,1798,620,328,309,0
only english chars\Unencrypted1956.txt,5990,2125,1169,1210,0
only english chars\Unencrypted1957.txt,2387,806,503,404,0
only english chars\Unencrypted1958.txt,2191,772,386,395,0
only english chars\Unencrypted1959.txt,2987,1143,592,527,0
only english chars\Unencrypted196.txt,5194,1736,1016,893,0
only english chars\Unencrypted1960.txt,2470,952,546,425,0
only english chars\Unencrypted1961.txt,6753,2305,1388,1282,0
only english chars\Unencrypted1962.txt,3453,1285,716,544,0
only english chars\Unencrypted1963.txt,3314,1196,655,603,0
only english chars\Unencrypted1964.txt,4539,1533,896,774,0
only english chars\Unencrypted1965.txt,5792,1993,1143,1068,0
only english chars\Unencrypted1966.txt,452,116,65,77,0
only english chars\Unencrypted1967.txt,6749,2462,1371,1202,0
only english chars\Unencrypted1968.txt,4229,1484,883,706,0
only english chars\Unencrypted1969.txt,5208,1837,1070,916,0
only english chars\Unencrypted197.txt,1401,462,258,290,0
only english chars\Unencrypted1970.txt,905,302,198,155,0
only english chars\Unencrypted1971.txt,4639,1752,906,703,0
only english chars\Unencrypted1972.txt,4322,1519,890,737,0
only english chars\Unencrypted1973.txt,2173,940,434,385,0
only english chars\Unencrypted1974.txt,4751,1698,1000,829,0
only english chars\Unencrypted1975.txt,3497,1233,678,607,0
only english chars\Unencrypted1976.txt,2382,740,441,530,0
only english chars\Unencrypted1977.txt,4575,1462,853,957,0
only english chars\Unencrypted1978.txt,2378,1105,486,317,0
only english chars\Unencrypted1979.txt,3861,1356,735,1119,0
only english chars\Unencrypted198.txt,497,183,82,115,0
only english chars\Unencrypted1980.txt,580,479,211,72,0
only english chars\Unencrypted1981.txt,4204,2626,921,630,0
only english chars\Unencrypted1982.txt,5575,4068,1130,560,0
only english chars\Unencrypted1983.txt,3365,1950,677,410,0
only english chars\Unencrypted1984.txt,4749,3966,589,480,0
only english chars\Unencrypted1985.txt,7708,889,271,3777,0
only english chars\Unencrypted1986.txt,5993,777,242,2972,0
only english chars\Unencrypted1987.txt,4702,628,201,2297,0
only english chars\Unencrypted1988.txt,4734,806,202,2309,0
only english chars\Unencrypted1989.txt,6666,1131,497,3045,0
only english chars\Unencrypted199.txt,5940,2155,1198,1032,0
only english chars\Unencrypted1990.txt,7527,1539,545,3020,0
only english chars\Unencrypted1991.txt,1466,222,123,699,0
only english chars\Unencrypted1992.txt,5813,1088,402,2549,0
only english chars\Unencrypted1993.txt,7777,1550,1091,3197,0
only english chars\Unencrypted1994.txt,9462,933,1697,3951,0
only english chars\Unencrypted1995.txt,6605,745,1157,2831,0
only english chars\Unencrypted1996.txt,4482,405,883,1816,0
only english chars\Unencrypted1997.txt,6437,594,1121,2620,0
only english chars\Unencrypted1998.txt,4865,484,1025,1913,0
only english chars\Unencrypted1999.txt,5015,455,774,2115,0
only english chars\Unencrypted2.txt,6734,843,267,3346,0
only english chars\Unencrypted20.txt,9096,1753,542,2940,0
only english chars\Unencrypted200.txt,6034,2119,1270,1057,0
only english chars\Unencrypted2000.txt,1611,148,250,716,0
only english chars\Unencrypted2001.txt,11875,1601,1950,5167,0
only english chars\Unencrypted2002.txt,5336,611,1164,2004,0
only english chars\Unencrypted2003.txt,4904,1596,591,1466,0
only english chars\Unencrypted2004.txt,2616,560,139,840,0
only english chars\Unencrypted2005.txt,693,143,37,224,0
only english chars\Unencrypted2006.txt,1622,297,96,558,0
only english chars\Unencrypted2007.txt,10059,1978,591,3216,0
only english chars\Unencrypted2008.txt,10965,2012,561,3546,0
only english chars\Unencrypted2009.txt,8338,1612,494,2699,0
only english chars\Unencrypted201.txt,1332,450,283,250,0
only english chars\Unencrypted2010.txt,5419,1063,359,1804,0
only english chars\Unencrypted2011.txt,1793,313,92,615,0
only english chars\Unencrypted2012.txt,10816,2000,645,3675,0
only english chars\Unencrypted2013.txt,2692,480,140,969,0
only english chars\Unencrypted2014.txt,8545,1692,514,2912,0
only english chars\Unencrypted2015.txt,2304,400,145,756,0
