name of file ,feature 1 , feature 2 , feature 3 , feature 4, feature 5, feature 6, result
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted162.txt,34201,4880,1123,15330,186,788,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted193.txt,28654,4260,895,12694,153,642,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted249.txt,18902,2966,734,8193,83,354,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted4.txt,23700,3535,756,10436,125,526,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted150.txt,31652,4484,1130,14169,168,698,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted76.txt,18126,2521,630,8140,98,404,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted63.txt,26592,4007,1004,11518,120,498,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted11.txt,18314,2525,629,8216,100,410,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted177.txt,27548,4133,848,12204,147,614,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted235.txt,25815,3849,815,11406,141,582,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted104.txt,34844,5079,1250,15489,176,722,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted38.txt,26454,3667,927,11916,137,560,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted263.txt,17144,2477,617,7653,89,362,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted83.txt,14802,2003,518,6677,75,312,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted43.txt,24752,3550,880,11021,122,516,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted31.txt,16480,2555,477,7288,94,386,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted84.txt,25555,3749,854,11466,137,584,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted51.txt,29271,4125,1072,12813,139,594,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted253.txt,19345,2603,698,8489,96,418,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted217.txt,16096,2413,494,7037,84,342,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted33.txt,36875,5416,1384,16113,174,714,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted134.txt,27293,4067,877,12099,150,622,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted141.txt,32045,4782,1043,14215,171,730,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted247.txt,13853,1945,509,6217,72,304,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted166.txt,29553,4306,964,13198,164,680,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted283.txt,20028,2782,697,9011,104,432,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted12.txt,32864,4876,1077,14586,173,746,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted264.txt,34024,5058,1106,15112,185,768,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted266.txt,23171,3176,852,10149,111,476,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted108.txt,24712,3563,867,11029,128,522,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted53.txt,28720,4103,958,12905,158,660,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted6.txt,30704,4368,1092,13699,159,664,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted265.txt,15675,2213,556,7015,83,350,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted155.txt,27550,4134,848,12199,148,608,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted258.txt,26622,4038,1024,11570,120,494,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted103.txt,16775,2404,631,7254,79,324,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted106.txt,21480,2914,798,9625,114,484,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted231.txt,18376,2810,560,8178,102,418,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted143.txt,26990,3730,947,12157,141,578,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted236.txt,21989,3026,796,9723,119,504,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted35.txt,29257,4342,976,12939,155,668,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted183.txt,25450,3568,901,11404,132,550,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted135.txt,29938,4126,1066,13366,158,680,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted228.txt,24732,3406,884,11097,128,554,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted2.txt,22169,3364,834,9766,101,426,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted100.txt,17294,2430,587,7772,88,366,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted139.txt,39179,5742,1476,17135,186,780,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted195.txt,27614,3939,975,12348,144,590,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted238.txt,32015,4795,1027,14211,173,718,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted87.txt,24615,3551,865,10996,129,520,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted292.txt,22856,3441,700,10070,120,510,0
/root/Desktop/final Project/DATASET 600 files/Unencrypted/Unencrypted66.txt,29128,4014,1102,12828,152,642,0
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-125-83%.txt,6258,1055,353,2668,24,556,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-103-92%.txt,2633,455,218,1058,9,478,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-129-31%.txt,14184,2209,573,6144,61,358,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-134-94%.txt,908,218,121,364,6,420,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-115-42%.txt,8657,1230,331,3831,44,316,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-133-61%.txt,12218,1846,541,5424,68,736,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-145-45%.txt,11922,1696,507,5090,58,438,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-106-35%.txt,22425,3130,882,9874,119,776,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-140-63%.txt,7220,1140,297,3238,39,440,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-118-66%.txt,10989,1726,461,4900,62,770,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-122-97%.txt,1050,278,155,409,5,596,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-102-80%.txt,3121,571,187,1370,19,436,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-111-45%.txt,15100,2209,586,6771,83,630,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-123-34%.txt,16680,2347,650,7483,89,574,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-146-36%.txt,14337,2020,531,6401,76,488,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-136-60%.txt,8714,1290,348,3878,46,508,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-127-91%.txt,1833,357,168,771,11,508,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-138-98%.txt,636,187,126,234,2,458,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-124-84%.txt,2998,574,190,1282,19,538,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-148-31%.txt,12580,1918,433,5661,68,418,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-108-98%.txt,813,221,160,295,3,582,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-110-75%.txt,9795,1628,486,4194,43,686,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-144-90%.txt,2461,471,179,1062,13,554,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-130-60%.txt,9891,1410,412,4450,49,486,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-139-52%.txt,17885,2749,745,7870,88,736,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-109-88%.txt,4908,773,320,2133,21,770,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-121-71%.txt,5759,804,254,2561,33,454,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-114-57%.txt,6310,900,231,2790,31,298,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-104-85%.txt,4021,645,252,1769,20,534,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-120-49%.txt,18189,2754,760,7809,77,632,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-141-98%.txt,711,243,182,238,3,696,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-150-47%.txt,18585,2710,767,8008,89,692,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-137-44%.txt,20438,3177,700,8915,108,796,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-107-89%.txt,2882,617,220,1179,16,590,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-117-36%.txt,17208,2407,617,7741,91,576,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-142-82%.txt,8264,1277,468,3472,35,774,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-128-84%.txt,3567,617,217,1564,16,482,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-126-31%.txt,17479,2493,665,7805,92,570,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-131-63%.txt,5192,788,240,2310,30,334,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-119-93%.txt,1242,269,96,521,4,324,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-147-90%.txt,3366,691,254,1374,17,654,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-143-50%.txt,16144,2424,638,7200,82,710,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-132-99%.txt,256,100,85,73,1,342,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-112-78%.txt,5491,899,305,2364,21,426,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-113-55%.txt,13862,2186,515,6151,81,748,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-116-38%.txt,16596,2490,676,7130,73,500,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-105-90%.txt,2955,555,207,1283,16,642,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-135-39%.txt,14995,2409,628,6478,70,480,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-101-37%.txt,18553,2590,690,8341,95,632,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Gronsfeld/Gronsfeld-149-31%.txt,17996,2657,674,7980,97,574,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-38-35%.txt,13099,1987,555,5633,53,334,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-26-86%.txt,2338,392,144,1027,12,346,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-48-67%.txt,10076,1625,416,4469,58,730,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-17-58%.txt,5834,900,220,2633,30,304,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-36-31%.txt,18107,2726,608,7949,91,558,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-13-93%.txt,1352,233,134,581,7,410,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-16-36%.txt,11645,1648,426,5219,59,396,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-12-81%.txt,6425,966,354,2823,27,618,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-19-92%.txt,1895,364,167,820,11,558,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-7-54%.txt,16904,2703,715,7373,80,722,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-2-68%.txt,5393,945,246,2289,26,336,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-3-65%.txt,6857,1014,300,3064,32,366,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-35-30%.txt,25127,3531,965,11007,126,752,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-44-35%.txt,22370,3419,744,9811,116,764,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-34-51%.txt,11865,1765,515,5267,63,526,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-20-63%.txt,8459,1284,367,3769,39,420,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-21-31%.txt,10366,1451,395,4654,55,342,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-37-98%.txt,643,155,94,249,2,318,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-18-57%.txt,14252,2232,522,6174,68,690,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-28-68%.txt,6457,966,265,2856,32,424,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-31-38%.txt,11157,1714,392,5018,61,420,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-9-75%.txt,5529,796,271,2428,27,484,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-30-63%.txt,9856,1402,415,4435,46,516,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-4-73%.txt,8461,1252,439,3752,44,696,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-50-34%.txt,18090,2555,652,8138,95,578,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-43-78%.txt,5811,842,304,2598,33,596,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-49-43%.txt,21262,2921,857,9275,107,784,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-1-100%.txt,112,112,112,0,0,482,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-33-73%.txt,11637,1822,589,4935,47,750,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-6-81%.txt,2774,422,153,1212,14,324,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-15-83%.txt,4839,799,312,2065,30,746,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-46-71%.txt,8687,1363,414,3826,42,598,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-42-91%.txt,2494,422,191,1001,12,538,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-41-75%.txt,8091,1231,369,3568,41,680,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-23-36%.txt,18739,2577,699,8237,98,650,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-22-99%.txt,259,157,143,56,1,596,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-25-76%.txt,5675,1015,283,2409,26,446,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-8-66%.txt,9059,1386,385,4051,49,612,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-5-52%.txt,9603,1355,428,4283,53,466,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-29-74%.txt,6189,982,318,2634,25,392,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-40-31%.txt,18449,2680,661,8281,102,622,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-45-66%.txt,11526,1640,532,5038,66,780,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-32-77%.txt,8640,1418,401,3710,43,772,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-47-81%.txt,4838,708,264,2160,25,524,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-24-46%.txt,17219,2709,599,7602,93,746,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-39-32%.txt,14798,2095,557,6645,76,462,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-11-90%.txt,3402,651,231,1434,12,522,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-27-82%.txt,5423,944,292,2380,30,684,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-10-79%.txt,3493,563,209,1469,22,422,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Atbash/Atbash-14-84%.txt,4606,774,234,1988,22,550,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-139-95%.txt,34249,32697,17564,791,53,1436,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-121-40%.txt,20105,9499,4656,5543,80,636,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-143-31%.txt,31817,13409,6189,9660,131,931,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-136-73%.txt,22279,17341,9010,2578,56,879,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-137-63%.txt,35740,25099,12843,5530,111,1298,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-102-69%.txt,19010,14196,7494,2523,50,737,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-148-64%.txt,18376,12663,6415,3057,57,686,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-142-65%.txt,39669,26477,13780,6671,98,1278,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-125-81%.txt,29431,23400,12497,3073,53,1007,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-147-59%.txt,29901,18569,9348,5912,82,1040,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-103-31%.txt,26079,10111,4650,8136,91,627,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-129-38%.txt,19204,8682,4190,5384,63,495,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-133-59%.txt,34782,23426,12431,5912,96,1171,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-149-86%.txt,26256,22899,12123,1721,61,1068,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-144-44%.txt,24732,12909,6412,6178,87,798,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-124-42%.txt,25639,13591,7014,6220,93,764,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-111-74%.txt,27681,21728,11352,3081,75,1097,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-135-59%.txt,24729,15466,7873,4769,60,764,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-122-71%.txt,26760,20541,10596,3291,62,1020,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-131-82%.txt,13954,12233,6462,875,35,608,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-140-98%.txt,19078,18662,9910,208,42,872,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-134-55%.txt,20778,12870,6482,4087,58,652,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-130-80%.txt,23135,18618,9709,2382,54,875,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-113-65%.txt,32864,23568,12102,4925,91,1235,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-110-69%.txt,33429,23464,12075,5120,81,1160,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-138-49%.txt,22713,13840,7340,4533,67,683,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-117-69%.txt,26660,18848,9731,4089,67,974,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-101-96%.txt,29380,28332,15174,536,50,1239,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-126-37%.txt,25053,11252,5322,7173,108,781,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-116-62%.txt,26121,17737,9451,4185,67,811,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-119-45%.txt,14219,6794,3382,3815,49,470,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-127-97%.txt,22625,22329,11943,146,41,1001,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-112-99%.txt,22169,22059,12105,59,33,848,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-132-51%.txt,16096,9740,4791,3268,50,517,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-145-37%.txt,23202,11363,5790,5920,74,601,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-150-76%.txt,35078,29215,15918,2989,74,1218,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-114-40%.txt,13286,6213,3023,3680,49,418,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-115-56%.txt,14228,8734,4496,2857,40,493,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-118-96%.txt,33726,32795,17461,499,54,1510,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-105-54%.txt,28654,18238,9111,5481,92,989,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-128-77%.txt,22107,19046,10318,1622,45,854,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-108-80%.txt,24593,20838,10924,1967,59,1048,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-107-41%.txt,27614,13772,6609,7242,101,832,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-141-76%.txt,30891,23793,12548,3643,70,1225,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-109-37%.txt,36245,17090,8634,9933,124,1055,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-120-36%.txt,33626,14599,6911,9662,117,860,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-146-100%.txt,21383,21383,11404,0,24,976,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-123-32%.txt,25791,11053,5509,7695,103,758,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-106-41%.txt,38198,20854,10849,8935,129,1095,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Caesar/Caesar-104-100%.txt,23861,23861,12817,0,29,1068,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-97-45%.txt,12815,1740,528,5654,70,520,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-77-70%.txt,7981,1179,365,3427,43,618,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-67-58%.txt,6792,1060,269,3016,39,386,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-95-78%.txt,2811,419,151,1228,16,302,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-63-56%.txt,11480,1791,434,5134,65,608,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-76-30%.txt,21053,3152,760,9311,109,642,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-84-36%.txt,14679,2256,482,6385,74,492,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-57-44%.txt,9965,1520,358,4492,54,404,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-60-68%.txt,6145,936,326,2715,37,472,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-93-89%.txt,2165,374,167,954,13,514,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-72-36%.txt,13115,1967,445,5744,60,414,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-79-80%.txt,2255,398,125,960,13,334,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-54-42%.txt,19658,2870,739,8793,105,742,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-91-49%.txt,7107,1077,268,3197,42,338,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-73-50%.txt,10536,1478,424,4683,53,448,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-88-86%.txt,3845,661,283,1677,23,662,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-94-60%.txt,10484,1620,456,4632,53,550,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-85-88%.txt,4246,752,285,1803,21,792,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-59-69%.txt,7691,1253,306,3428,44,568,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-87-41%.txt,15570,2412,526,6910,89,614,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-58-96%.txt,1254,362,191,462,7,698,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-89-89%.txt,5000,906,351,2102,20,778,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-52-63%.txt,8159,1240,351,3618,44,506,1
