name of file ,feature 1 , feature 2 , feature 3 , feature 4, result
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted553.txt,406,72,19,136,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted581.txt,78,14,2,33,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted3.txt,596,110,31,186,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted827.txt,175,33,11,63,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted944.txt,127,24,4,42,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted154.txt,606,89,26,184,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted385.txt,357,66,20,112,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted730.txt,199,47,8,60,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted924.txt,152,27,7,48,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted340.txt,464,104,27,158,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted303.txt,398,73,35,134,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted1018.txt,257,52,10,91,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted787.txt,514,100,26,170,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted478.txt,531,105,29,166,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted1079.txt,97,19,3,29,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted436.txt,544,109,27,172,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted291.txt,561,112,39,182,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted991.txt,232,44,18,79,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted583.txt,110,24,4,42,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted1105.txt,364,64,10,132,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted747.txt,352,71,21,123,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted1110.txt,282,39,22,88,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted33.txt,399,80,17,130,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted622.txt,527,94,25,169,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted633.txt,368,72,25,104,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted997.txt,159,33,13,51,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted897.txt,458,74,22,151,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted458.txt,624,118,28,186,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted132.txt,590,117,30,192,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted726.txt,434,83,29,135,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted731.txt,477,90,34,159,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted355.txt,186,36,12,62,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted573.txt,85,17,7,21,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted678.txt,439,74,20,144,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted545.txt,516,94,26,164,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted864.txt,445,81,25,152,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted694.txt,114,17,10,36,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted753.txt,469,87,31,147,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted102.txt,257,51,14,85,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted938.txt,75,13,3,20,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted66.txt,67,12,3,24,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted785.txt,94,21,5,25,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted271.txt,373,66,21,116,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted649.txt,263,40,10,83,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted115.txt,76,19,7,29,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted1014.txt,441,84,33,150,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted629.txt,420,80,21,131,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted138.txt,332,54,18,119,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted587.txt,393,68,25,133,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted902.txt,424,81,23,137,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted874.txt,330,64,16,97,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted989.txt,114,20,5,41,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted322.txt,369,54,12,118,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted334.txt,427,81,25,156,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted88.txt,251,42,9,89,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted139.txt,530,95,29,183,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted365.txt,647,115,33,206,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted987.txt,62,17,5,19,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted254.txt,411,78,18,142,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted1088.txt,364,56,25,115,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted689.txt,78,15,2,18,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted980.txt,315,54,15,100,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted571.txt,172,32,9,61,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted411.txt,423,83,18,162,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted315.txt,355,68,19,117,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted614.txt,655,121,31,213,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted598.txt,85,19,10,29,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted128.txt,133,21,6,36,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted532.txt,525,100,42,188,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted702.txt,464,95,30,136,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted368.txt,205,43,11,78,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted1070.txt,191,42,11,74,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted692.txt,191,45,4,54,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted200.txt,296,55,23,94,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted725.txt,367,85,19,123,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted872.txt,389,74,20,132,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted318.txt,344,62,23,110,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted1087.txt,191,30,7,62,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted1123.txt,377,70,16,127,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted793.txt,413,96,24,143,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted1089.txt,176,30,12,54,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted130.txt,410,59,15,130,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted759.txt,215,30,9,68,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted727.txt,577,114,32,194,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted624.txt,799,149,38,252,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted489.txt,525,95,26,154,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted233.txt,526,98,20,169,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted1023.txt,344,58,18,111,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted855.txt,95,16,3,31,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted739.txt,372,71,32,120,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted559.txt,575,100,44,204,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted718.txt,412,67,30,126,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted645.txt,173,35,9,51,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted981.txt,216,39,9,72,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted257.txt,162,30,9,58,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted44.txt,539,96,34,185,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted390.txt,86,16,4,26,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted983.txt,247,54,20,90,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted921.txt,309,51,12,103,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted456.txt,234,45,11,75,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted446.txt,239,45,21,81,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted111.txt,458,75,39,142,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted84.txt,103,17,4,30,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted709.txt,280,52,15,91,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted651.txt,309,58,16,98,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted56.txt,300,57,14,97,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted372.txt,549,98,30,174,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted776.txt,594,105,29,192,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted845.txt,280,55,15,94,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted871.txt,265,48,22,83,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted507.txt,609,121,45,189,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted796.txt,583,102,32,187,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted1026.txt,428,70,26,144,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted500.txt,314,57,13,106,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted641.txt,463,93,17,152,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted448.txt,448,87,28,144,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted51.txt,80,17,4,30,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted589.txt,364,83,29,127,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted377.txt,312,56,16,120,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted712.txt,212,40,15,58,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted171.txt,243,39,14,96,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted1000.txt,227,59,14,69,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted433.txt,111,27,6,41,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted445.txt,100,17,6,30,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted30.txt,220,42,10,56,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted597.txt,357,80,22,110,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted969.txt,377,72,21,111,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted95.txt,326,64,21,117,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted723.txt,68,16,3,21,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted769.txt,642,103,28,253,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted676.txt,335,63,17,108,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted567.txt,464,76,23,145,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted378.txt,563,107,29,182,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted1027.txt,178,31,10,58,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted510.txt,322,65,14,112,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted664.txt,198,28,5,64,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted680.txt,199,34,10,65,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted454.txt,188,33,6,58,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted882.txt,170,33,7,57,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted506.txt,190,44,4,53,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted820.txt,103,18,5,38,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted1045.txt,80,16,1,29,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted304.txt,122,21,10,44,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted523.txt,187,34,9,63,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted1063.txt,250,59,23,87,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted292.txt,560,109,38,192,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted215.txt,56,22,6,16,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted585.txt,569,99,40,195,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted483.txt,602,101,20,215,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted542.txt,408,77,13,156,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted720.txt,617,117,47,219,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted381.txt,565,120,31,201,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted615.txt,844,167,38,292,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted869.txt,251,48,18,85,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted211.txt,368,91,14,105,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted17.txt,350,71,11,110,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted675.txt,235,43,13,68,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted120.txt,587,114,40,204,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted799.txt,151,26,12,44,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted808.txt,114,21,4,41,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted685.txt,403,72,19,141,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted617.txt,641,143,37,190,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted373.txt,523,107,25,190,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted499.txt,492,92,23,169,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted160.txt,114,16,5,38,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted1029.txt,120,29,7,41,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted191.txt,489,107,27,169,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted631.txt,618,108,31,204,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted802.txt,485,95,29,167,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted282.txt,422,77,20,148,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted187.txt,487,105,26,165,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted370.txt,392,77,17,130,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted672.txt,367,73,23,111,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted73.txt,554,100,21,180,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted603.txt,477,103,28,165,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted561.txt,90,22,6,27,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted435.txt,217,52,11,64,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted101.txt,412,83,26,117,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted1053.txt,69,13,2,22,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted256.txt,306,57,11,114,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted714.txt,334,64,24,121,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted774.txt,523,86,33,173,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted565.txt,165,30,10,56,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted642.txt,664,139,35,223,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted264.txt,559,90,39,173,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted260.txt,181,34,9,53,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted596.txt,520,95,35,169,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted794.txt,99,18,7,33,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted881.txt,480,87,19,152,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted870.txt,145,29,2,51,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted356.txt,586,97,28,212,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted242.txt,337,58,22,118,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted1003.txt,309,54,14,122,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted65.txt,261,39,17,84,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted1083.txt,339,71,22,113,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted145.txt,588,97,27,231,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted55.txt,383,59,18,125,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted778.txt,608,131,44,221,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted1055.txt,320,67,14,113,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted267.txt,256,55,15,82,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted126.txt,71,14,4,25,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted925.txt,290,52,9,100,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted481.txt,343,53,17,96,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted850.txt,211,43,9,56,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted868.txt,415,80,28,129,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted354.txt,583,103,30,207,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted813.txt,317,50,14,97,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted1107.txt,98,18,6,32,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted134.txt,172,36,17,59,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted684.txt,419,78,17,141,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted5.txt,555,101,29,190,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted82.txt,493,100,21,152,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted501.txt,299,48,13,98,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted349.txt,80,12,6,20,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted85.txt,278,60,14,97,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted979.txt,70,11,3,28,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted476.txt,560,100,26,194,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted323.txt,114,19,4,34,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted329.txt,454,82,28,159,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted722.txt,183,38,12,60,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted39.txt,137,23,8,44,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted389.txt,580,108,38,196,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted809.txt,565,131,28,177,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted608.txt,876,143,53,282,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted1041.txt,355,64,20,119,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted1008.txt,298,55,9,111,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted919.txt,300,49,13,99,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted640.txt,664,115,29,220,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted339.txt,303,46,16,101,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted1047.txt,177,28,8,63,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted312.txt,322,69,23,108,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted485.txt,435,82,16,137,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted797.txt,106,16,6,34,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted1118.txt,329,59,16,113,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted420.txt,308,61,25,104,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted811.txt,147,25,11,39,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted151.txt,161,27,9,49,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted179.txt,446,90,28,160,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted86.txt,310,47,10,112,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted993.txt,92,16,7,34,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted278.txt,454,82,20,152,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted912.txt,176,33,12,65,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted948.txt,431,91,21,126,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted93.txt,226,44,19,68,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted1108.txt,401,56,14,137,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted79.txt,653,118,23,210,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted258.txt,580,111,25,195,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted1130.txt,300,58,14,98,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted656.txt,512,99,21,163,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted46.txt,622,118,31,208,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted534.txt,491,87,28,179,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted480.txt,266,51,6,85,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted671.txt,224,46,9,68,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted1060.txt,275,49,17,92,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted719.txt,484,82,21,160,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted847.txt,110,29,9,38,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted909.txt,105,17,6,32,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted574.txt,309,53,14,113,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted63.txt,327,57,13,92,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted161.txt,63,13,4,19,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted263.txt,99,33,3,25,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted482.txt,526,109,35,155,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted190.txt,351,72,11,122,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted87.txt,478,85,24,144,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted455.txt,156,29,6,52,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted762.txt,467,86,29,148,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted143.txt,92,22,5,30,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted400.txt,339,49,10,115,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted660.txt,210,36,10,75,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted1013.txt,68,11,4,29,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted955.txt,183,38,16,57,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted116.txt,290,61,15,103,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted683.txt,305,57,13,89,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted245.txt,434,82,20,139,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted137.txt,144,23,10,46,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted136.txt,344,71,27,120,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted693.txt,592,119,44,182,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted579.txt,276,40,13,104,0
